P (kW);Date;Time Frame;(Ta)¡C;Tm (¡C);I3 (W/m2);I15 (W/m2);;
17,1786;12/14/13 7:51 AM;7;2,952833333;-1,5245;32,94766667;56,81316667;;
131,748;12/14/13 8:51 AM;8;5,333666667;4,486833333;222,3215;270,6716667;;
298,2104333;12/14/13 9:51 AM;9;8,923;11,97883333;279,0005;475,9061667;;
397,0257833;12/14/13 10:51 AM;10;11,93883333;20,3605;445,7621667;581,7106667;;
431,9450833;12/14/13 11:51 AM;11;13,95816667;24,73566667;494,0621667;634,4076667;;
419,1004333;12/14/13 12:51 PM;12;15,23333333;28,81016667;475,0798333;603,4336667;;
338,50695;12/14/13 1:51 PM;13;15,56816667;24,98533333;393,0736667;488,7361667;;
210,1602333;12/14/13 2:51 PM;14;15,7135;20,49816667;269,8026667;339,5663333;;
39,22723333;12/14/13 3:51 PM;15;13,4105;12,35716667;50,87316667;68,083;;
2,8576;12/14/13 4:51 PM;16;10,86116667;6,316666667;2,618;3,578333333;;
0;12/14/13 5:51 PM;17;8,771166667;3,432666667;0;0;;
0;12/14/13 6:51 PM;18;7,180166667;2,349333333;0;0;;
0;12/14/13 7:51 PM;19;6,227666667;1,202833333;0;0;;
0;12/14/13 8:51 PM;20;5,495333333;0,209333333;0;0;;
0;12/14/13 9:41 PM;21;4,8368;-0,4454;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/15/13 4:51 AM;4;1,804;-2,905833333;0;0;;
0;12/15/13 5:51 AM;5;2,178;-1,565166667;0;0;;
0,037833333;12/15/13 6:51 AM;6;2,009;-2,532333333;0,019333333;0,058;;
15,10113333;12/15/13 7:51 AM;7;2,258833333;-2,103833333;30,45666667;28,95283333;;
124,7581167;12/15/13 8:51 AM;8;4,410833333;3,856333333;194,165;205,731;;
205,1395667;12/15/13 9:51 AM;9;7,642;10,18516667;199,8491667;295,7565;;
264,5313;12/15/13 10:51 AM;10;9,711333333;14,45483333;310,3643333;375,5971667;;
438,8177;12/15/13 11:51 AM;11;13,486;22,126;501,8888333;624,8756667;;
398,9933167;12/15/13 12:51 PM;12;15,05033333;24,42183333;453,287;570,4325;;
235,6766833;12/15/13 1:51 PM;13;15,61683333;21,84016667;259,346;306,4368333;;
135,10145;12/15/13 2:51 PM;14;15,14766667;17,79833333;158,6088333;176,3625;;
67,59828333;12/15/13 3:51 PM;15;13,41133333;13,0135;92,20916667;130,4663333;;
3,47205;12/15/13 4:51 PM;16;11,50316667;7,704666667;3,630333333;4,6685;;
0;12/15/13 5:51 PM;17;10,51033333;7,402666667;0;0;;
0;12/15/13 6:51 PM;18;10,235;6,798666667;0;0;;
0;12/15/13 7:51 PM;19;9,642666667;6,051166667;0;0;;
0;12/15/13 8:51 PM;20;9,297666667;6,336166667;0;0;;
0;12/15/13 9:41 PM;21;9,7284;7,669;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/16/13 4:51 AM;4;10,314;8,242166667;0;0;;
0;12/16/13 5:51 AM;5;9,981833333;7,4;0;0;;
0;12/16/13 6:51 AM;6;9,879;7,169333333;0;0;;
12,33976667;12/16/13 7:51 AM;7;10,2825;7,1255;34,5475;41,9775;;
117,1986833;12/16/13 8:51 AM;8;10,94716667;9,945333333;167,5256667;245,0536667;;
209,6844167;12/16/13 9:51 AM;9;12,892;13,72433333;166,3711667;292,7016667;;
371,7455833;12/16/13 10:51 AM;10;13,599;17,8225;423,793;538,7853333;;
328,1464167;12/16/13 11:51 AM;11;14,31;18,30483333;404,53;539,237;;
321,6016833;12/16/13 12:51 PM;12;14,63133333;17,98233333;353,4496667;376,4883333;;
275,513;12/16/13 1:51 PM;13;14,1365;16,507;326,2526667;407,5985;;
204,71255;12/16/13 2:51 PM;14;14,20283333;15,92316667;261,72;321,7951667;;
61,19983333;12/16/13 3:51 PM;15;13,136;12,6065;83,85433333;136,9443333;;
2,923383333;12/16/13 4:51 PM;16;11,44216667;9,038833333;3,930833333;5,3305;;
0;12/16/13 5:51 PM;17;10,33083333;7,233333333;0;0;;
0;12/16/13 6:51 PM;18;9,896333333;5,745833333;0;0;;
0;12/16/13 7:51 PM;19;9,0725;3,904833333;0;0;;
0;12/16/13 8:51 PM;20;8,196;2,724;0;0;;
0;12/16/13 9:41 PM;21;9,4088;4,3792;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/17/13 4:51 AM;4;4,2575;-1,928333333;0;0;;
0;12/17/13 5:51 AM;5;4,076333333;-2,1145;0;0;;
0,026983333;12/17/13 6:51 AM;6;4,516;-1,998166667;0;0,019333333;;
16,07116667;12/17/13 7:51 AM;7;4,9855;-0,795833333;34,4675;61,496;;
131,2885833;12/17/13 8:51 AM;8;10,55666667;8,358666667;208,1031667;307,6663333;;
310,7778833;12/17/13 9:51 AM;9;13,00033333;15,23366667;267,7645;496,7276667;;
415,5346333;12/17/13 10:51 AM;10;13,682;19,02516667;472,0773333;617,0333333;;
457,4414667;12/17/13 11:51 AM;11;13,957;20,1365;516,8901667;656,9545;;
441,4186333;12/17/13 12:51 PM;12;14,3925;19,31316667;500,6685;629,3383333;;
365,3328667;12/17/13 1:51 PM;13;14,10983333;18,52783333;423,3568333;530,2458333;;
227,87925;12/17/13 2:51 PM;14;14,15016667;16,97216667;293,8015;373,6826667;;
68,37465;12/17/13 3:51 PM;15;12,84883333;12,185;98,5905;164,9801667;;
2,638783333;12/17/13 4:51 PM;16;11,22;7,206166667;2,6975;4,461;;
0;12/17/13 5:51 PM;17;9,210166667;3,484166667;0;0;;
0;12/17/13 6:51 PM;18;7,579333333;1,457666667;0;0;;
0;12/17/13 7:51 PM;19;6,674833333;0,162166667;0;0;;
0;12/17/13 8:51 PM;20;5,7345;0,006833333;0;0;;
0;12/17/13 9:51 PM;21;4,871166667;-0,174833333;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/18/13 4:51 AM;4;1,942333333;-2,576666667;0;0,393962264;;
0;12/18/13 5:51 AM;5;1,6265;-2,6025;0;0,251333333;;
0,01035;12/18/13 6:51 AM;6;1,7645;-2,938666667;0;0,048333333;;
13,53058333;12/18/13 7:51 AM;7;2,127333333;-2,031666667;23,4575;26,28433333;;
130,3654667;12/18/13 8:51 AM;8;5,122666667;3,205;207,9563333;263,4895;;
303,5855667;12/18/13 9:51 AM;9;9,463833333;12,30933333;273,3295;484,0093333;;
401,9788667;12/18/13 10:51 AM;10;13,06933333;20,38583333;454,9095;595,919;;
443,15835;12/18/13 11:51 AM;11;14,83183333;22,3325;512,6416667;652,8815;;
435,9373833;12/18/13 12:51 PM;12;15,22483333;21,75483333;506,3675;629,8976667;;
367,67165;12/18/13 1:51 PM;13;15,36683333;21,5295;428,2321667;534,5388333;;
232,7591167;12/18/13 2:51 PM;14;14,69583333;17,82566667;300,6813333;382,2983333;;
74,1307;12/18/13 3:51 PM;15;13,44183333;13,15033333;105,0995;176,4823333;;
2,6493;12/18/13 4:51 PM;16;11,37933333;7,091166667;2,5265;4,522666667;;
0;12/18/13 5:51 PM;17;8,7905;2,298166667;0;0;;
0;12/18/13 6:51 PM;18;6,458666667;1,044333333;0;0;;
0;12/18/13 7:51 PM;19;5,255666667;-0,047833333;0;0;;
0;12/18/13 8:51 PM;20;4,880833333;-0,694333333;0;0;;
0;12/18/13 9:41 PM;21;4,4946;-0,7542;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/19/13 4:51 AM;4;0,728666667;-4,6395;0;0,588301887;;
0;12/19/13 5:51 AM;5;0,4525;-4,889833333;0;0,008833333;;
0,01505;12/19/13 6:51 AM;6;0,163;-5,259666667;0;0,5075;;
14,62761667;12/19/13 7:51 AM;7;0,293;-4,185166667;29,8685;53,64716667;;
132,9488667;12/19/13 8:51 AM;8;2,707666667;1,560666667;201,4191667;278,423;;
309,4318;12/19/13 9:51 AM;9;6,684;9,942333333;251,138;498,9791667;;
408,5364333;12/19/13 10:51 AM;10;10,9545;22,06816667;461,2961667;609,77;;
448,48435;12/19/13 11:51 AM;11;13,86933333;28,787;511,7106667;659,5213333;;
432,5164667;12/19/13 12:51 PM;12;15,1545;30,77483333;495,2068333;631,0911667;;
356,1940667;12/19/13 1:51 PM;13;15,56666667;28,47283333;416,6668333;531,5786667;;
218,8844;12/19/13 2:51 PM;14;15,236;22,79716667;282,56;362,5963333;;
72,16701667;12/19/13 3:51 PM;15;13,83033333;14,90583333;101,6161667;169,4873333;;
3,057383333;12/19/13 4:51 PM;16;10,64666667;6,063;2,45;4,923;;
0;12/19/13 5:51 PM;17;7,5055;1,797;0;0,116166667;;
0;12/19/13 6:51 PM;18;5,6655;-0,7655;0;0,028166667;;
0;12/19/13 7:51 PM;19;4,669166667;-1,729166667;0;0;;
0;12/19/13 8:51 PM;20;3,743;-1,792;0;0;;
0;12/19/13 9:41 PM;21;3,2144;-3,0252;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/20/13 4:51 AM;4;3,228;-2,382333333;0;0,183207547;;
0;12/20/13 5:51 AM;5;3,6155;-0,672166667;0,3025;0,704166667;;
0;12/20/13 6:51 AM;6;5,544166667;3,334;0,082666667;0,958833333;;
4,030966667;12/20/13 7:51 AM;7;6,8605;4,841333333;9,629;11,34966667;;
120,90205;12/20/13 8:51 AM;8;9,651;9,690666667;198,3403333;286,6068333;;
309,4374;12/20/13 9:51 AM;9;13,09483333;16,15883333;288,6321667;488,5976667;;
391,6704833;12/20/13 10:51 AM;10;15,102;24,48883333;451,4005;586,9318333;;
430,45465;12/20/13 11:51 AM;11;15,88183333;27,8;509,3153333;633,7971667;;
293,2656167;12/20/13 12:51 PM;12;16,44883333;25,761;350,624;368,8791667;;
248,5844833;12/20/13 1:51 PM;13;15,9685;23,38;291,5191667;393,02;;
88,92301667;12/20/13 2:51 PM;14;14,60466667;15,02016667;116,5566667;143,2891667;;
68,66178333;12/20/13 3:51 PM;15;13,79566667;13,34983333;100,463;148,139;;
3,431933333;12/20/13 4:51 PM;16;11,65583333;7,482;3,915;5,972833333;;
0;12/20/13 5:51 PM;17;8,996833333;3,396666667;0;0;;
0;12/20/13 6:51 PM;18;7,2635;1,247;0;0;;
0;12/20/13 7:51 PM;19;6,085666667;0,125833333;0;0;;
0;12/20/13 8:51 PM;20;5,011333333;-0,345166667;0;0;;
0;12/20/13 9:41 PM;21;4,3238;-0,9122;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/21/13 4:51 AM;4;1,146333333;-3,145;0;0,312264151;;
0;12/21/13 5:51 AM;5;1,029166667;-4,235833333;0;0,009666667;;
0,00325;12/21/13 6:51 AM;6;0,748666667;-4,341833333;0;0,1425;;
14,67608333;12/21/13 7:51 AM;7;0,8785;-3,696166667;30,35216667;53,124;;
125,2944333;12/21/13 8:51 AM;8;3,496;2,5675;205,2086667;279,0033333;;
295,1873167;12/21/13 9:51 AM;9;7,687;10,91783333;245,4555;470,9443333;;
395,08055;12/21/13 10:51 AM;10;12,15033333;20,8665;456,3798333;591,3143333;;
431,02895;12/21/13 11:51 AM;11;14,8505;25,96266667;500,4985;639,6805;;
397,6755667;12/21/13 12:51 PM;12;15,95683333;26,38566667;475,6553333;577,0986667;;
332,1071333;12/21/13 1:51 PM;13;15,93016667;23,30133333;385,6786667;504,4558333;;
221,5713833;12/21/13 2:51 PM;14;15,45666667;18,974;288,9676667;366,0031667;;
68,89485;12/21/13 3:51 PM;15;13,85533333;13,77533333;100,8916667;156,7761667;;
3,02375;12/21/13 4:51 PM;16;11,4135;7,453166667;3,163;5,5425;;
0;12/21/13 5:51 PM;17;9,231666667;3,6;0;0;;
0;12/21/13 6:51 PM;18;7,411;2,019833333;0;0;;
0;12/21/13 7:51 PM;19;6,190666667;1,207;0;0;;
0;12/21/13 8:51 PM;20;5,917333333;1,204;0;0;;
0;12/21/13 9:41 PM;21;4,8236;0,0846;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/22/13 4:51 AM;4;2,014;-2,912166667;0;0;;
0;12/22/13 5:51 AM;5;1,686;-3,220666667;0;0;;
0,005616667;12/22/13 6:51 AM;6;1,3285;-3,330333333;0;0,1075;;
13,82053333;12/22/13 7:51 AM;7;1,165833333;-2,9815;24,5295;28,84766667;;
113,9095667;12/22/13 8:51 AM;8;3,5245;2,3665;175,4116667;211,6786667;;
285,0461667;12/22/13 9:51 AM;9;7,4035;10,833;261,0105;451,327;;
370,9864333;12/22/13 10:51 AM;10;11,97183333;19,093;435,1556667;551,2473333;;
412,07355;12/22/13 11:51 AM;11;14,67783333;23,93566667;478,8043333;596,0993333;;
278,299;12/22/13 12:51 PM;12;15,8805;25,07833333;335,9206667;349,9978333;;
160,7020667;12/22/13 1:51 PM;13;15,26933333;18,68733333;184,5405;210,9673333;;
187,2252833;12/22/13 2:51 PM;14;15,3995;17,93566667;228,497;262,6275;;
55,37356667;12/22/13 3:51 PM;15;13,88983333;13,13916667;70,2095;81,49033333;;
3,696866667;12/22/13 4:51 PM;16;10,81383333;7,021833333;4,283666667;5,497833333;;
0;12/22/13 5:51 PM;17;8,856333333;3,252333333;0;0;;
0;12/22/13 6:51 PM;18;7,493;2,181333333;0;0;;
0;12/22/13 7:51 PM;19;6,141;1,4285;0;0;;
0;12/22/13 8:51 PM;20;5,300333333;0,612666667;0;0;;
0;12/22/13 9:41 PM;21;4,7602;0,319;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/23/13 4:51 AM;4;3,787833333;0,9785;0;0;;
0;12/23/13 5:51 AM;5;3,809666667;1,013166667;0;0;;
0;12/23/13 6:51 AM;6;3,403666667;0,901833333;0;0,038666667;;
7,775933333;12/23/13 7:51 AM;7;3,018;0,319166667;14,53716667;16,3935;;
73,67986667;12/23/13 8:51 AM;8;3,7175;2,476333333;95,57433333;107,0546667;;
207,9407333;12/23/13 9:51 AM;9;5,704;7,762333333;221,1773333;276,3813333;;
395,4132;12/23/13 10:51 AM;10;9,626833333;20,7775;450,6225;594,2158333;;
433,3622333;12/23/13 11:51 AM;11;13,42783333;27,71416667;499,4528333;638,4638333;;
443,7541;12/23/13 12:51 PM;12;14,8495;32,2605;515,3993333;537,435;;
361,4239833;12/23/13 1:51 PM;13;15,55116667;30,00616667;424,9368333;533,3576667;;
246,28845;12/23/13 2:51 PM;14;15,82733333;24,3215;306,8923333;392,7033333;;
70,19205;12/23/13 3:51 PM;15;13,57883333;15,03433333;98,68416667;115,41;;
2,5313;12/23/13 4:51 PM;16;10,9335;7,116833333;2,6025;4,071166667;;
0;12/23/13 5:51 PM;17;8,6525;3,020166667;0;0;;
0;12/23/13 6:51 PM;18;6,802333333;1,318833333;0;0,058;;
0;12/23/13 7:51 PM;19;5,678833333;0,616833333;0;0,006666667;;
0;12/23/13 8:41 PM;20;4,8996;-0,5402;0;0;;
0;12/23/13 9:41 PM;21;7,466433333;4,35175;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/24/13 4:51 AM;4;6,860416667;4,5605;0;0;;
0;12/24/13 5:59 AM;5;7,023083333;4,43775;0;0;;
0;12/24/13 6:51 AM;6;2,79025;-1,499;0;0;;
3,671878049;12/24/13 7:59 AM;7;3,33075;-0,1075;7,634390244;8,069512195;;
30,57105;12/24/13 8:59 AM;8;4,896166667;3,110833333;44,94;44,46283333;;
59,16393333;12/24/13 9:59 AM;9;6,658666667;6,572;73,008;72,06;;
94,8483;12/24/13 10:59 AM;10;8,874166667;10,10816667;110,0006667;112,1505;;
87,53875;12/24/13 11:59 AM;11;10,56366667;13,47466667;102,2685;101,9828333;;
101,6059333;12/24/13 12:59 PM;12;11,951;15,33916667;118,8531667;116,7418333;;
175,8026;12/24/13 1:59 PM;13;14,10166667;18,41283333;204,1611667;204,6043333;;
104,9860333;12/24/13 2:59 PM;14;14,20566667;15,94866667;116,0086667;114,6773333;;
21,8345;12/24/13 3:59 PM;15;12,912;12,414;28,34869565;29,00369565;;
0,273305556;12/24/13 4:49 PM;16;11,8534;10,2196;0,025555556;0,29;;
0;12/24/13 5:51 PM;17;11,22375;9,3;0;0;;
0;12/24/13 6:51 PM;18;11,10583333;9,128666667;0;0;;
0;12/24/13 7:51 PM;19;10,58116667;8,683166667;0;0;;
0;12/24/13 8:51 PM;20;10,38083333;8,396;0;0;;
0;12/24/13 9:51 PM;21;10,17266667;8,3845;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/25/13 4:51 AM;4;9,933;8,1425;0;0;;
0;12/25/13 5:51 AM;5;10,2365;7,862333333;0;0;;
0;12/25/13 6:51 AM;6;10,15833333;7,769666667;0;0;;
5,9231;12/25/13 7:51 AM;7;10,08583333;8,167;12,19333333;12,41533333;;
30,70916667;12/25/13 8:51 AM;8;11,09133333;10,0985;44,55533333;47,51916667;;
86,56798333;12/25/13 9:51 AM;9;13,262;13,04083333;112,783;115,4243333;;
177,73475;12/25/13 10:51 AM;10;15,27116667;18,95183333;207,1001667;220,7698333;;
172,9259333;12/25/13 11:51 AM;11;16,27766667;20,87666667;209,703;242,2783333;;
170,8532167;12/25/13 12:51 PM;12;17,05383333;21,94683333;214,9763333;233,8351667;;
156,0665667;12/25/13 1:51 PM;13;16,787;21,0465;163,9363333;161,7655;;
69,55898333;12/25/13 2:51 PM;14;15,84683333;17,26616667;89,06733333;90,41466667;;
49,10785;12/25/13 3:51 PM;15;15,50166667;15,8225;66,88966667;75,52866667;;
2,030233333;12/25/13 4:51 PM;16;13,99983333;11,82833333;2,900333333;3,393833333;;
0;12/25/13 5:51 PM;17;13,432;10,66683333;0;0;;
0;12/25/13 6:51 PM;18;13,14416667;9,933166667;0;0;;
0;12/25/13 7:51 PM;19;12,20816667;8,7155;0;0;;
0;12/25/13 8:51 PM;20;12,2585;9,304833333;0;0;;
0;12/25/13 9:51 PM;21;11,973;8,964;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/26/13 4:51 AM;4;13,528;10,78466667;0;0;;
0;12/26/13 5:51 AM;5;13,45366667;10,79633333;0;0;;
0;12/26/13 6:51 AM;6;13,7765;11,25833333;0;0;;
3,062833333;12/26/13 7:51 AM;7;14,227;12,62383333;6,146;6,625833333;;
10,40248333;12/26/13 8:51 AM;8;14,79816667;13,90083333;20,07533333;21,09;;
62,1549;12/26/13 9:51 AM;9;15,0625;13,75216667;78,30033333;77,60116667;;
71,87103333;12/26/13 10:51 AM;10;15,80716667;15,736;88,297;90,22916667;;
100,4655833;12/26/13 11:51 AM;11;16,16133333;17,34616667;122,8738333;117,4058333;;
72,2101;12/26/13 12:51 PM;12;15,91416667;14,84133333;86,16233333;85,00883333;;
102,6379667;12/26/13 1:51 PM;13;16,38216667;17,37783333;117,139;119,2393333;;
50,32186667;12/26/13 2:51 PM;14;16,03066667;16,26216667;62,917;62,072;;
9,580316667;12/26/13 3:51 PM;15;15,36016667;14,35933333;14,34716667;14,87283333;;
0,453933333;12/26/13 4:51 PM;16;14,33;12,88083333;0,565166667;0,761666667;;
0;12/26/13 5:51 PM;17;14,711;12,54683333;0;0;;
0;12/26/13 6:51 PM;18;13,3115;11,545;0;0;;
0;12/26/13 7:51 PM;19;12,33933333;11,26316667;0;0,057333333;;
0;12/26/13 8:51 PM;20;11,4135;10,43316667;0;0;;
0;12/26/13 9:51 PM;21;11,52183333;9,994666667;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/27/13 4:51 AM;4;8,828;5,801833333;0;0;;
0;12/27/13 5:51 AM;5;7,725333333;3,0325;0;0;;
0;12/27/13 6:51 AM;6;7,1;1,888666667;0;0;;
11,02063333;12/27/13 7:51 AM;7;6,6765;1,784;20,777;27,30266667;;
88,83911667;12/27/13 8:51 AM;8;8,04;5,442833333;130,4306667;166,9241667;;
271,5559833;12/27/13 9:51 AM;9;10,86533333;12,55583333;223,4915;424,0071667;;
264,9468167;12/27/13 10:51 AM;10;13,26816667;18,4945;297,3265;345,9991667;;
278,4208333;12/27/13 11:51 AM;11;14,69533333;21,67583333;312,114;350,679;;
176,0415833;12/27/13 12:51 PM;12;15,1835;20,69283333;185,2055;196,503;;
282,5109833;12/27/13 1:51 PM;13;14,96383333;19,39133333;324,4828333;385,8931667;;
256,31505;12/27/13 2:51 PM;14;15,23883333;20,80466667;298,4501667;326,8126667;;
128,9897;12/27/13 3:51 PM;15;13,86866667;16,489;160,2233333;214,2396667;;
9,655283333;12/27/13 4:51 PM;16;12,01416667;9,916833333;11,61783333;14,11466667;;
0;12/27/13 5:51 PM;17;9,967333333;5,086;0;0;;
0;12/27/13 6:51 PM;18;8,995666667;4,623333333;0;0;;
0;12/27/13 7:51 PM;19;8,406833333;3,402666667;0;0;;
0;12/27/13 8:51 PM;20;7,8545;3,275833333;0;0;;
0;12/27/13 9:51 PM;21;7,0975;2,6395;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/28/13 4:51 AM;4;5,742;1,072833333;0;0;;
0;12/28/13 5:51 AM;5;6,393;2,221166667;0;0;;
0;12/28/13 6:51 AM;6;7,1425;2,76;0;0;;
5,112833333;12/28/13 7:51 AM;7;8,151833333;4,1655;10,47066667;12,69533333;;
81,2213;12/28/13 8:51 AM;8;9,558333333;7,038666667;108,3156667;147,1473333;;
286,6144167;12/28/13 9:51 AM;9;12,67766667;12,682;253,6681667;461,5636667;;
357,8679833;12/28/13 10:51 AM;10;14,4805;16,92633333;371,3623333;439,7803333;;
187,35685;12/28/13 11:51 AM;11;15,13283333;17,40416667;224,1315;239,495;;
152,1184167;12/28/13 12:51 PM;12;15,12;16,6105;185,742;195,1416667;;
158,40865;12/28/13 1:51 PM;13;14,91466667;16,92466667;209,5698333;223,7196667;;
209,2432333;12/28/13 2:51 PM;14;15,0775;16,82816667;243,0883333;342,6903333;;
80,36146667;12/28/13 3:51 PM;15;14,34033333;14,25233333;111,253;178,1855;;
4,48325;12/28/13 4:51 PM;16;13,08766667;10,75616667;5,316666667;11,38766667;;
0;12/28/13 5:51 PM;17;11,9665;9,015666667;0;0;;
0;12/28/13 6:51 PM;18;10,827;6,914;0;0;;
0;12/28/13 7:51 PM;19;10,38466667;6,298333333;0;0;;
0;12/28/13 8:51 PM;20;9,4905;4,958166667;0;0;;
0;12/28/13 9:51 PM;21;8,392833333;3,4035;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/29/13 4:51 AM;4;4,09;-0,714666667;0;0;;
0;12/29/13 5:51 AM;5;3,727166667;-1,008166667;0;0;;
0;12/29/13 6:51 AM;6;3,166833333;-1,4875;0;0;;
12,28808333;12/29/13 7:51 AM;7;3,280666667;-1,268166667;25,38933333;46,18716667;;
117,9030833;12/29/13 8:51 AM;8;5,745666667;5,239;203,494;269,5653333;;
304,30665;12/29/13 9:51 AM;9;9,427166667;13,66833333;270,1505;482,013;;
410,50125;12/29/13 10:51 AM;10;13,3095;24,19933333;459,9535;590,2585;;
434,5699333;12/29/13 11:51 AM;11;15,5275;25,43816667;495,2911667;629,1693333;;
441,2639667;12/29/13 12:51 PM;12;16,70066667;29,01933333;494,7693333;624,2176667;;
379,5088;12/29/13 1:51 PM;13;17,01233333;25,9495;426,9013333;537,3366667;;
245,8633833;12/29/13 2:51 PM;14;16,718;21,65666667;303,9561667;387,1268333;;
80,58903333;12/29/13 3:51 PM;15;15,42383333;16,09333333;115,8405;168,1926667;;
3,779066667;12/29/13 4:51 PM;16;12,56766667;8,422666667;3,301166667;9,434;;
0;12/29/13 5:51 PM;17;9,517666667;4,261;0;0;;
0;12/29/13 6:51 PM;18;8,116666667;2,9115;0;0;;
0;12/29/13 7:51 PM;19;7,509166667;2,86;0;0;;
0;12/29/13 8:51 PM;20;6,767;2,387166667;0;0;;
0;12/29/13 9:51 PM;21;6,424;1,677333333;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
0;0;1;0;0;0;0;;
0;0;2;0;0;0;0;;
0;0;3;0;0;0;0;;
0;12/30/13 4:51 AM;4;4,029;-0,219333333;0;0;;
0;12/30/13 5:51 AM;5;4,071333333;0,127333333;0;0;;
0;12/30/13 6:51 AM;6;4,190666667;0,521166667;0;0;;
6,476233333;12/30/13 7:51 AM;7;4,607666667;1,315833333;12,10516667;13,391;;
102,4446;12/30/13 8:51 AM;8;6,230166667;4,913166667;144,923;159,1041667;;
187,79295;12/30/13 9:51 AM;9;10,18383333;11,65233333;208,3023333;238,5883333;;
233,50705;12/30/13 10:51 AM;10;12,63333333;16,77416667;276,661;299,6063333;;
362,2511167;12/30/13 11:51 AM;11;15,6895;21,97683333;408,9941667;469,5128333;;
418,2098667;12/30/13 12:51 PM;12;16,9885;27,23766667;466,0875;581,6545;;
279,2114333;12/30/13 1:51 PM;13;16,945;23,96833333;310,6105;387,6171667;;
121,9584833;12/30/13 2:51 PM;14;15,9795;17,62616667;138,3403333;173,3051667;;
59,11135;12/30/13 3:51 PM;15;14,7365;14,478;70,3115;73,891;;
6,2464;12/30/13 4:51 PM;16;13,19433333;10,60666667;7,852833333;8,607666667;;
0;12/30/13 5:51 PM;17;11,82883333;8,566166667;0;0;;
0;12/30/13 6:51 PM;18;10,951;7,949333333;0;0;;
0;12/30/13 7:51 PM;19;10,58783333;7,578333333;0;0;;
0;12/30/13 8:51 PM;20;10,1915;7,280666667;0;0;;
0;12/30/13 9:51 PM;21;0;0;0;0;;
0;0;22;0;0;0;0;;
0;0;23;0;0;0;0;;
0;0;24;0;0;0;0;;
